date,sector,n_rows,n_terms,close,combined_compound,rsi,sentiment_rsi,macd,macd_signal,macd_histogram,combined_normalized_score_7,combined_normalized_score_21,combined_normalized_score_50,combined_normalized_score_100,combined_normalized_score_200,high_volume_7,high_volume_20,sector_rsi,sector_macd,sector_macd_signal,sector_macd_hist,sector_macd_divergence,rsi_z,macd_z,sentiment_z,macd_acceleration,divergence_bonus,ma_alignment,sector_strength_base,sector_strength_v2,level,term,mcap_status,mcap_scope,mcap_covered_terms,mcap_total_terms,mcap_coverage_pct,mcap_missing_terms
2026-05-05,Lending,1,1,93.51931206007383,0.0298005192675783,45.871500857917766,53.153032674647754,-1.8469661494170992,-1.827132080039524,-0.019834069377574925,44.984101255075764,25.02856255371658,13.005321051179203,14.387467938576545,19.182044057584942,0,0,55.754465650447955,0.025532832092250046,0.008393466826846874,0.017139365265403172,Bearish,0.8096089379755074,1.826473834885991,-0.009027266107804839,-0.00729066898344273,-1.0,23.31749937122661,17.70971418543619,0.5555834464846888,sector,,publishable,full_universe,27,27,1.0,
2026-05-06,Lending,1,1,94.30763971232453,0.16287146506151184,47.404034512822136,54.540717892081176,-1.6802868094005277,-1.797763025911725,0.11747621651119733,47.36032626019867,26.017694324908714,13.069728556943614,13.996126148832793,18.52853636909378,1,0,59.853578923473066,0.030145143156108695,0.01274380209269924,0.017401341063409455,Bullish,1.0856112887878935,1.8426956019379463,0.6793938121487212,0.004612311063858648,1.0,23.794482331995518,18.930590178165133,1.0363560974324622,sector,,publishable,full_universe,27,27,1.0,
2026-05-07,Lending,1,1,92.43489051564643,-0.24879639407098297,44.20229224721868,45.82186331986919,-1.6799421135738442,-1.774198843444149,0.09425672987030476,34.33299286716319,18.779268869536182,8.846643000649589,10.560827442693002,15.522175299631197,0,0,45.26488548713941,0.0005756414872392784,0.010310169971607247,-0.009734528484367969,Bearish,0.0040153924172858756,1.0864105308793448,-1.4464763048841676,-0.029569501668869416,-1.0,17.60838149593463,14.046176874662244,-0.26429336080797955,sector,,publishable,full_universe,27,27,1.0,
2026-05-08,Lending,1,1,95.78593867172873,-0.0015027397385352975,50.62821663430273,45.24733402942364,-1.3932073324429552,-1.6980005412439103,0.30479320880095506,34.10096913148864,16.647383789948783,7.573812864807347,8.956689439322247,13.92668274928144,0,0,51.34829645861182,-0.0028707778961781297,0.007673980398050171,-0.010544758294228301,Bearish,0.4542345412417477,0.9800849843482039,-0.15344026810726133,-0.003446419383417408,-1.0,16.24110759496969,15.332938029762742,0.21220315902696782,sector,,publishable,full_universe,27,27,1.0,
2026-05-09,Lending,1,1,95.76671663257443,0.10094474376847612,50.592224591112405,47.411932827500145,-1.154213950549945,-1.5892432231051172,0.4350292725551723,37.48757217477183,17.391756017664783,7.419126010678555,8.102806624860577,12.902684926341955,1,0,52.41660878149916,0.0026342002216032043,0.0066660243627607784,-0.004031824141157574,Bullish,0.5277096763886044,1.0891774012764466,0.3827509528111125,0.005504978117781334,1.0,16.660789150863536,15.748904808398873,0.6195975530713747,sector,,publishable,full_universe,27,27,1.0,
2026-05-10,Lending,1,1,102.10960572917543,-0.2720905060949939,60.55679192119695,40.828829374830896,-0.44782953309240264,-1.3609604851025745,0.9131309520101718,28.291214020444457,12.81490841696908,3.6036649627474167,4.728035653787387,9.826705707614458,1,1,42.73705217050039,-0.022840599820202243,0.0007646995261681739,-0.023605299346370415,Bearish,-0.20864402573460314,0.45826528167932296,-1.5468937252624806,-0.025474800041805447,-1.0,11.85290575231256,12.505557478082162,-0.5042102835967448,sector,,publishable,full_universe,27,27,1.0,
2026-05-11,Lending,1,1,101.21569949220313,0.4201974310901782,58.75824611669049,51.51136822965841,0.03940026262831964,-1.0808883355563956,1.1202885981847153,46.262350602934504,20.710053039425496,7.2459784100557645,6.48172665512317,10.693113977225135,1,1,55.31840111837423,0.012686051544382182,0.0031489699298109753,0.009537081614571206,Bullish,0.7491822463831173,1.2999978956714084,1.9756223106373767,0.035526651364584425,1.0,18.278644536952818,17.08634884927504,1.208534393841303,sector,,publishable,full_universe,27,27,1.0,
2026-05-12,Lending,1,1,96.63629664925743,-0.024479384644830536,50.485873586594934,49.40486447042109,0.05537551382549566,-0.8536355656800174,0.909011079505513,43.28954705216282,19.773273632859468,5.807722862749136,5.021574107993606,8.997917297968666,1,1,47.817325517165976,0.004902957750943272,0.003499767494037435,0.0014031902569058372,Bearish,0.1663048323503257,1.0844381829351801,-0.2783721226935005,-0.00778309379343891,-1.0,16.578006990746736,14.91298037903246,0.12839580763398245,sector,,publishable,full_universe,27,27,1.0,
2026-05-13,Lending,1,1,96.32041628970244,0.036187442539232104,49.963343608260736,49.08709887146082,0.04206224304594741,-0.6744960039348246,0.716558246980772,43.14869164871146,19.827035523568906,4.980586931679853,4.061590662194032,7.643950646967795,0,1,49.97718895105392,0.00358873705850532,0.0035175614069310125,7.117565157430767e-05,Bearish,0.33167795320864896,1.0307216812488378,0.03217257648448105,-0.001314220692437952,-1.0,15.93237108262441,15.481915355452173,0.25012025949047223,sector,,publishable,full_universe,27,27,1.0,
2026-05-14,Lending,1,1,98.32610648914708,0.1467854699937144,53.27052595520592,51.35431984807709,0.19115035457839724,-0.5013667322321802,0.6925170868105774,47.79838989393615,21.947282198037797,5.3819945574700405,3.8955431250979045,6.938301349217716,0,0,52.61531578153827,0.011340814352155032,0.005082211995975817,0.006258602356179215,Bullish,0.5333001372574244,1.1916711530841189,0.5967650726892878,0.007752077293649712,1.0,17.19230222475192,16.500131393176076,0.7110475521215371,sector,,publishable,full_universe,27,27,1.0,
2026-05-15,Lending,1,1,92.83653877194214,0.22988210098208134,44.58464034754401,54.79092183579338,-0.13213530590202538,-0.4275204469661492,0.29538514106412384,52.828009159123866,24.939712165351413,6.683836158532409,4.307547588597888,6.645857057731863,0,0,50.49228630640667,0.02391393020975996,0.008848555638732646,0.015065374571027313,Bullish,0.3604675762556304,1.4531523668590105,1.009788108693592,0.012573115857604927,1.0,19.080992425867485,16.450465619300548,0.8575987299724983,sector,,publishable,full_universe,27,27,1.0,
2026-05-16,Lending,1,1,90.02189226338868,-0.2313405736330802,40.90213415560464,47.01420424137529,-0.6084461823920577,-0.4637055940513309,-0.14474058834072678,39.576887670029,19.414272406006894,3.1767761479282886,1.3660787274587833,3.7547830368768724,0,0,39.87849636217887,-0.0033005534062577474,0.006418733829734568,-0.009719287235992316,Bearish,-0.4855863676655426,0.7854088410082091,-1.3544923198476122,-0.027214483616017707,-1.0,13.457759597659967,12.79997061232261,-0.4341135259802188,sector,,publishable,full_universe,27,27,1.0,
