date,sector,n_rows,n_terms,close,combined_compound,rsi,sentiment_rsi,macd,macd_signal,macd_histogram,combined_normalized_score_7,combined_normalized_score_21,combined_normalized_score_50,combined_normalized_score_100,combined_normalized_score_200,high_volume_7,high_volume_20,sector_rsi,sector_macd,sector_macd_signal,sector_macd_hist,sector_macd_divergence,rsi_z,macd_z,sentiment_z,macd_acceleration,divergence_bonus,ma_alignment,sector_strength_base,sector_strength_v2,level,term,mcap_status,mcap_scope,mcap_covered_terms,mcap_total_terms,mcap_coverage_pct,mcap_missing_terms
2026-04-12,Cloud,4,4,,0.195313017444753,,55.451370391748526,4.229679286757607,2.488803630205213,1.7408756565523937,43.47306094546841,30.822812934228715,23.580256771722986,25.9126816684245,29.708866752833742,3,2,52.03043802767637,0.006452208047894231,-0.0009775518282426213,0.0074297598761368525,Bullish,,1.9541708877931896,1.093116259345701,0.002157329571553096,1.0,30.699535814535672,17.701004055171037,,sector,,publishable,full_universe,63,64,0.984375,DXY
2026-04-13,Cloud,4,4,307.739640565357,0.12318595428334488,,51.706146194490174,5.8922026363807065,3.1694834314403124,2.7227192049403937,38.62220739476016,28.514040787202052,21.538450092733648,24.86697012178263,29.07677114329782,1,2,49.81509446280552,0.002315168251501354,-0.0003190078122938263,0.0026341760637951803,Bearish,0.5730254314157821,1.2331919401793432,-0.6481357299805899,-0.004137039796392877,-1.0,28.523687907955264,16.774573609843735,0.15669991992496504,sector,,publishable,full_universe,63,64,0.984375,DXY
2026-04-14,Cloud,4,4,317.7280932889726,0.2275196159179125,,55.65362153169652,7.35121710508464,4.0058301661691775,3.345386938915462,45.65322184176589,32.89650914647493,24.628329945704063,28.148100413779005,32.05099067407162,3,3,57.467478374046,0.007370427250800032,0.0012188792003249454,0.006151548050475087,Bullish,0.9185515733051811,1.7933811128452584,1.7475670854563958,0.0050552589992986785,1.0,32.6754304043591,19.38282043786671,1.3027588230744587,sector,,publishable,full_universe,63,64,0.984375,DXY
2026-04-15,Cloud,4,4,323.97347284672617,0.1435280166244593,,54.312866753706835,8.908751971438921,4.9864145272231255,3.9223374442157946,43.18410238802166,32.24115100122171,24.101529792588185,28.591741592972074,32.65199188952268,2,1,51.64669080301285,0.004546922223983119,0.0018844878050565802,0.0026624344189265384,Bearish,0.6029430587819814,1.3052745771162466,-0.21369592115643823,-0.0028235050268169137,-1.0,32.15410333286526,17.799216887311026,0.31266328212494376,sector,,publishable,full_universe,63,64,0.984375,DXY
2026-04-16,Cloud,4,4,325.93258834658695,0.15306670579272458,,52.782876339192256,10.183801300093545,6.025891881797211,4.157909418296336,43.91345454478092,32.247123624747296,23.79452217762065,28.723388102837504,32.89220993014456,1,1,48.38519229603037,0.003043878706720543,0.002116365985389373,0.0009275127213311703,Bearish,0.4233623621451606,1.0459437856413742,0.014298437593056686,-0.0015030435172625756,-1.0,32.31413967602619,16.98770093442382,0.2714657638728244,sector,,publishable,full_universe,63,64,0.984375,DXY
2026-04-17,Cloud,4,4,329.4819262376158,0.1705501069053595,81.75415711702978,53.058037313124416,11.349854921542123,7.090684489746193,4.259170431795929,46.45512460267213,33.599118828844624,24.500383694703075,29.71719692167269,33.81462323543119,2,2,50.753118467438235,0.003226279701249557,0.0023383487285614096,0.0008879309726881474,Bullish,0.5336453817809874,1.0263524871120033,0.4318140497456201,0.00018240099452901393,1.0,33.61728945666474,17.78864654852844,0.6195619222463866,sector,,publishable,full_universe,63,64,0.984375,DXY
2026-04-18,Cloud,4,4,,0.221446173728794,81.75415711702978,56.24836257603798,11.349854921542123,7.942518576105381,3.4073363454367436,51.785511346418346,37.05520575578042,27.291471775853253,32.19817214396346,35.973597763394615,3,3,57.074102135339096,0.007392504845826903,0.0033491799520145083,0.004043324893812395,Bullish,0.8419276295198731,1.5006569869298172,1.5784763074254682,0.004166225144577346,1.0,36.860791757082026,19.90616068421837,1.1596056688545209,sector,,publishable,full_universe,63,64,0.984375,DXY
2026-04-19,Cloud,4,4,,0.19159428107547372,81.75415711702978,55.86703582387611,11.349854921542123,8.623985845192728,2.7258690763493947,53.18787519336696,38.32600156588648,28.399165213067,33.18257573493865,36.814741549330506,3,3,49.742279273690194,0.008191048723554806,0.004317553706322568,0.0038734950172322376,Bullish,0.4370859675564673,1.5064538394498805,0.8331047078506799,0.000798543877727903,1.0,37.98207185131791,18.253575813862824,0.8358962184945637,sector,,publishable,full_universe,63,64,0.984375,DXY
2026-04-20,Cloud,4,4,325.77651979116115,0.17997165808432108,81.75415711702978,55.8334460381095,12.333738862405388,9.365936448635264,2.9678024137701278,54.750653953610275,39.65666268489499,29.296018147126873,34.04493364398925,37.695989439750754,0,0,52.2735651473077,0.007796182420787556,0.0050132794492155665,0.00278290297157199,Bearish,0.5617172150134123,1.3763159494633348,0.5393401522845429,-0.00039486630276724943,-1.0,39.08885157387443,19.081829815495883,0.5462708501742729,sector,,publishable,full_universe,63,64,0.984375,DXY
2026-04-21,Cloud,4,4,325.2904963374406,0.1960284078726478,78.50278835810012,56.86060237996343,12.441511107625075,9.981051380433225,2.460459727191851,56.96804870043173,41.96621635164493,31.320484207042245,35.85667148424767,39.593288729076484,0,1,50.58420408089402,0.008678849176140813,0.005746393394600616,0.0029324557815401968,Bullish,0.45804244356314905,1.4103155037719295,0.9033448523312516,0.0008826667553532563,1.0,41.14094189448861,19.011763128019705,0.8381812092086803,sector,,publishable,full_universe,63,64,0.984375,DXY
2026-04-22,Cloud,4,4,332.2816311798367,0.2103222864245798,81.04295036358639,58.30172504008433,12.941861815864392,10.57321346751946,2.3686483483449345,60.75764810633635,45.08885816816559,33.895718423622704,38.06078324629412,41.83192104985447,0,0,54.47557271350168,0.010411745359820757,0.006679463787644644,0.0037322815721761125,Bullish,0.660357096327505,1.5343030991819506,1.2021383612660448,0.001732896183679944,1.0,43.92698579885465,20.458437640188812,1.0094798468755453,sector,,publishable,full_universe,63,64,0.984375,DXY
2026-04-23,Cloud,4,4,327.6290906998316,0.07222605507893112,76.33050268932573,49.7376623135128,12.815246043961876,11.021619982807945,1.7936260611539319,52.60780134613957,40.1082551829944,29.16762590916949,33.29145454802305,37.90959683692583,1,2,43.02157987725938,0.0006345516031100729,0.00547048135073773,-0.004835929747627657,Bearish,0.008913389310839149,0.3238557197793106,-1.979681149179583,-0.009777193756710684,-1.0,38.616946764650464,16.797071003942406,-0.6116897868570085,sector,,publishable,full_universe,63,64,0.984375,DXY
2026-04-24,Cloud,4,4,334.727013189465,0.2972881442462987,78.67116003852901,57.67920933420847,13.136219001969533,11.444539786640263,1.691679215329271,65.74076535911614,49.27692894401758,36.1267101546264,39.04497978918242,43.21826621912726,2,2,59.72746547777051,0.01092079663780643,0.00656054440815147,0.004360252229654959,Bullish,0.9454257037473502,1.523528640066674,2.7366293348111466,0.010286245034696356,1.0,46.681530093213965,22.43018676069092,1.5392560109003197,sector,,publishable,full_universe,63,64,0.984375,DXY
2026-04-25,Cloud,4,4,,0.2716262102726288,78.67116003852901,61.12753372436834,13.136219001969533,11.782875629706117,1.353343372263416,73.0787581900314,54.91234133423022,40.70975627654604,43.082968788217165,46.77687543363079,2,2,51.843658618467956,0.016808261158397647,0.008610087758200706,0.008198173400196941,Bullish,0.47931360321810174,2.0538440385912917,2.0324740258291687,0.005887464520591218,1.0,51.71214000453112,21.29703709363654,1.3436203646531582,sector,,publishable,full_universe,63,64,0.984375,DXY
