date,sector,n_rows,n_terms,close,combined_compound,rsi,sentiment_rsi,macd,macd_signal,macd_histogram,combined_normalized_score_7,combined_normalized_score_21,combined_normalized_score_50,combined_normalized_score_100,combined_normalized_score_200,high_volume_7,high_volume_20,sector_rsi,sector_macd,sector_macd_signal,sector_macd_hist,sector_macd_divergence,rsi_z,macd_z,sentiment_z,macd_acceleration,divergence_bonus,ma_alignment,sector_strength_base,sector_strength_v2,level,term,mcap_status,mcap_scope,mcap_covered_terms,mcap_total_terms,mcap_coverage_pct,mcap_missing_terms
2026-04-23,Tech,14,14,316.7085714285714,0.1537420800592832,71.99855876687278,54.964900531612315,11.267518241514306,9.215694084501509,2.051824157012797,60.3178142634369,49.525143238048095,38.57676031494428,39.08085684304803,40.8134177006891,4,6,53.15100380505463,0.01656402507147295,0.0181065489441445,-0.0015425238726715501,Bearish,0.2628372515190564,1.0271565896645303,-0.24323616852556185,-0.005908543882987061,-1.0,45.66279847203329,20.774473171259487,0.14893675534992942,sector,,disabled,none,0,64,0.0,
2026-04-24,Tech,14,14,326.5364285714286,0.18844927237249623,73.26073617792464,56.31479781765523,11.917670253639262,9.756089318329062,2.1615809353102007,63.90100994398856,53.618706139028156,41.958935172140365,41.69375968887247,43.270360957908125,8,7,51.031359353096754,0.014514725118944832,0.017388184179104565,-0.002873459060159733,Bearish,0.11711223319801863,0.7965328480703436,0.4133752489606908,-0.0020492999525281164,-1.0,48.88855438038753,20.87023168573852,0.252218915010045,sector,,disabled,none,0,64,0.0,
2026-04-25,Tech,14,14,,0.24312211388284619,73.26073617792464,57.22967784549159,11.917670253639262,10.188405505391101,1.7292647482481602,67.32800768368843,56.4718409971479,44.50028500191486,43.81161722550002,45.007926862232246,8,7,52.020003333667006,0.01710510453452546,0.017331568250188747,-0.00022646371566328524,Bullish,0.1824019113948093,1.0292639378559412,1.4051822082002963,0.0025903794155806292,1.0,51.423935554096694,21.565145998981563,0.8247301627143344,sector,,disabled,none,0,64,0.0,
2026-04-26,Tech,14,14,,0.21912900103165817,73.26073617792464,56.74295202912464,11.917670253639262,10.534258455040733,1.3834117985985277,66.95567706140761,57.68726544883036,46.15632971159658,45.409087094554586,46.46969760556554,9,7,52.00409058178179,0.01702569359809611,0.01727039331977022,-0.00024469972167411036,Bearish,0.17851403304334296,0.9908942274720384,0.9215252299794204,-7.941093642935271e-05,-1.0,52.53561138439094,21.735064036530606,0.4688016930290285,sector,,disabled,none,0,64,0.0,
2026-04-27,Tech,14,14,327.11500000000007,0.2217136260749455,73.26073617792464,56.13262317382979,12.813633191011409,10.99013340223487,1.8234997887765403,67.5186227803958,60.634065023934625,49.0899759060113,47.80970422028953,48.82443455274046,7,6,53.09836702027689,0.016975632969325694,0.017211441249681315,-0.0002358082803556212,Bearish,0.25247550795883605,0.9583788908197811,0.9443443070012383,-5.006062877041528e-05,-1.0,54.77536049667434,22.451545186027978,0.4860118857321487,sector,,disabled,none,0,64,0.0,
2026-04-28,Tech,14,14,323.1171428571429,0.19309161338532685,69.37427383603175,53.483504679491425,12.584287013974409,11.308964124582776,1.275322889391633,64.48547212393393,60.829616346239376,49.247253715444074,47.59554025377996,48.858309281465914,8,4,44.46353429836424,0.01445971969269183,0.016661096938283416,-0.002201377245591586,Bearish,-0.3651815391194943,0.6854886722920333,0.39047140019004106,-0.002515913276633863,-1.0,54.20323834417265,20.311523021135002,0.09696661202248366,sector,,disabled,none,0,64,0.0,
2026-04-29,Tech,14,14,323.60928571428576,0.16613377156277115,68.22675828287855,51.24024013889923,12.30044841927049,11.507260983520316,0.7931874357501677,61.25578712225678,60.69104517792717,49.14443223797873,47.12112906382887,48.64556015921259,5,5,49.277120997035915,0.010173296328370912,0.015363536816300916,-0.005190240487930004,Bearish,-0.01286889671551998,0.23817937490678612,-0.12987874195894766,-0.004286423364320918,-1.0,53.371590752240834,21.483627170077114,-0.08306464537629986,sector,,disabled,none,0,64,0.0,
2026-04-30,Tech,14,14,318.67,0.20076417018365408,66.50213782964205,51.401425695647674,11.96391146003549,11.598591078823356,0.36532038121213556,61.2540408498062,61.67852311702884,50.463285161872044,48.151240495951235,49.82736803354288,8,7,52.775344205923176,0.009461591345131581,0.014183147722067049,-0.004721556376935467,Bearish,0.2433076919989848,0.16132216621951048,0.5408981613289872,-0.0007117049832393307,-1.0,54.27489153164024,22.51824737643568,0.16335574245499604,sector,,disabled,none,0,64,0.0,
2026-05-01,Tech,14,14,321.8986363636364,0.25908232194901804,67.57820556101596,53.09128352865476,11.8054376569022,11.639960394439125,0.16547726246307531,64.57903767591017,64.24148208034798,52.738011198884394,49.89293246261599,51.586563445825334,5,4,55.515130224435794,0.013448323577777838,0.014036182893209207,-0.0005878593154313699,Bullish,0.4423745666003504,0.5753989073023924,1.615747005536476,0.003986732232646256,1.0,56.607605372716776,23.609045761737747,0.839566143359893,sector,,disabled,none,0,64,0.0,
2026-05-02,Tech,14,14,,0.198099823926275,67.57820556101596,53.03501491628839,11.8054376569022,11.67305584693174,0.1323818099704597,64.34165042199035,64.52621622877477,53.39075279147488,50.69990581717974,52.36304857804921,4,4,46.41363109669462,0.011553873791537966,0.01353972107287496,-0.0019858472813369943,Bearish,-0.24637872778761605,0.3669085928824828,0.4279878798465638,-0.0018944497862398713,-1.0,57.064314767493784,21.354563615311953,0.05833938524906182,sector,,disabled,none,0,64,0.0,
